id,name,price,image_url,category,stock,archivado,created_at,description,personalizable,image_urls,subcategory,descuento_porcentaje,price_cash,destacado
48709ddf-e2c3-4ff1-b525-0f82df785ade,Torpedo Premium,48000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559974024_IMG_1719.webp,MATES,1,false,2026-08-01 04:52:56.304441+00,"Torpedo premium de calabaza,virola cincelada de alpaca,base de alpaca y bronce",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559974931_IMG_1720.webp""]",TORPEDOS,0,38000,false
54edf493-8bda-4fc7-b807-35495722f873,Imperial,32000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313978074_IMG_2035.jpeg,MATES,3,false,2026-08-09 22:19:43.740608+00,"Imperial de calabaza, Rioja de acero",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313980988_IMG_2036.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313981792_IMG_2037.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313982508_IMG_2038.jpeg""]",IMPERIALES,0,25500,false
587b75a4-c3f6-4741-a121-561c748abc99,Canasta Cuero,42500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707486526_IMG_1831.webp,Canastas,1,false,2026-08-02 21:51:29.439028+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707487690_IMG_1832.webp""]",,0,34000,true
588e5643-0512-4aea-8603-09ad85b2beb2,Imperial Premium,53000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706264653_IMG_1780.webp,MATES,2,false,2026-08-02 21:31:07.755104+00,"Imperial de calabaza, virola y base de alpaca con pelotita de bronce",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706265946_IMG_1781.webp""]",IMPERIALES,0,42500,false
5b21ac86-3053-4c68-b962-c235a96ebe90,Canasta de cuero,53300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560365648_IMG_0767.webp,Canastas,1,false,2026-08-01 04:59:28.211757+00,Canasta de cuero reforzado,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560367234_IMG_0768.webp""]",,0,42650,false
5b48813c-e331-49b8-8f41-ffe6f03bcfff,Bombillon cincelado,8000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236526118_IMG_2185.jpeg,BOMBILLAS,15,false,2026-08-09 00:48:51.10169+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236528496_IMG_2184.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236529874_IMG_2183.jpeg""]",CLASICAS,0,6400,false
5bf6ad8e-4138-4c7e-97b3-903dc3b0da62,Torpedo Criollo,46500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707404702_IMG_1827.webp,Mates,1,false,2026-08-02 21:50:07.784652+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707405832_IMG_1826.webp"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707406176_IMG_1828.webp""]",Torpedos,0,37000,false
5cfc9e2b-886f-4a35-bb97-f967396ecd19,Kit de lats,9300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786310076320_IMG_2160.jpeg,ACCESORIOS,10,false,2026-08-09 21:14:38.824839+00,,false,[],,0,7450,false
60d2c161-4d8e-4d08-9a99-edb002417b4d,Imperial  roma,44000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313210527_IMG_2096.jpeg,MATES,1,false,2026-08-09 22:06:54.227458+00,"Imperial Roma de calabaza, virola y base de alpaca",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313212740_IMG_2097.jpeg""]",IMPERIALES,0,35200,false
631cd107-f6f4-4fb8-944e-ae44fd9618f7,Imperial Marrón,24000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785376979086_IMG_1700.webp,Mates,10,true,2026-07-30 02:03:01.323156+00,"Mate imperial de calabaza,virola y guarda de acero, cuero liso marrón",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1701.webp""]",Imperiales,0,,false
663215e2-4749-40fd-ab95-2661ba24c804,Torpedo Premium,52500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560039353_IMG_1728.webp,MATES,1,false,2026-08-01 04:54:01.26001+00,"Torpedo premium de calabaza,virola y base de alpaca y bronce,doble anillo bronce,virola cincelado",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560040535_IMG_1729.webp""]",TORPEDOS,0,42100,false
6c2ceed8-4565-4953-8cee-f3b476a0b16b,Imperial borravino,48000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785261581656_IMG_0687.webp,MATES,2,false,2026-07-28 17:59:44.404657+00,"Imperial de calabaza, virola de alpaca,cuero liso borravino",true,[],IMPERIALES,0,38400,false
6ca5fc14-118b-4a19-8b96-336258163600,Imperial Sol de Mayo,48000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707117069_IMG_1817.webp,MATES,2,false,2026-08-02 21:45:20.024232+00,"Imperial de calabaza, virola de bronce con dije de sol de mayo de bronce",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707117970_IMG_1818.webp""]",IMPERIALES,0,38000,false
710494a5-628f-4479-bddb-65c96f604808,Reí verde x500g,7300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786319236184_IMG_0770.jpeg,YERBAS,3,false,2026-08-09 23:47:18.665621+00,,false,[],,0,5850,false
72363705-f28e-4d3e-b5cc-e9cea3864597,Bombillon premium,38500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241583329_IMG_2173.jpeg,BOMBILLONES,1,false,2026-08-09 02:13:07.728389+00,"Bombillon de alpaca y bronce ",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241585577_IMG_2172.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241586444_IMG_2171.jpeg""]",ALPACA,0,30900,false
757e1bd1-4ede-4cb5-9c69-9fe2bb202a65,Imperial,48000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314120406_IMG_2029.jpeg,MATES,1,false,2026-08-09 22:22:06.392933+00,"Imperial de calabaza, virola y base de alpaca",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314123216_IMG_2030.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314124950_IMG_2031.jpeg""]",IMPERIALES,0,38400,false
7a09d7ba-bc55-432c-a143-e6df137e470b,Imperial borravino,34500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785377810812_IMG_1700.webp,MATES,1,false,2026-07-30 02:16:52.759454+00,"Imperial de calabaza,virola de alpaca y cuero borravino liso",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1727.webp""]",IMPERIALES,0,27500,false
7a20dabd-d5b8-4920-987e-66b72e6bf4fc,Torpedo Uruguayo,38500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559890136_IMG_1717.webp,MATES,1,false,2026-08-01 04:51:32.240598+00,"Torpedo de calabaza,virola uruguaya,cuero liso marron claro",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559891259_IMG_1718.webp""]",TORPEDOS,0,30500,false
87d440c3-ea1c-46ff-a82b-56b2fec31cab,Imperial,32000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313610915_IMG_2064.jpeg,MATES,1,false,2026-08-09 22:13:34.593736+00,"Imperial de calabaza, virola de acero",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313613122_IMG_2065.jpeg""]",IMPERIALES,0,25600,false
88fef8ff-69cb-4e6f-a5cd-6b1c212ae562,Camionero criollo,26600,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786315372825_IMG_2070.jpeg,MATES,2,false,2026-08-09 22:42:56.97219+00,Camionero criollo con base de cuero,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786315375421_IMG_2069.jpeg""]",CAMIONEROS,0,21300,false
89f3aa2c-44ba-433c-9097-ae427e1accd9,Camionero,25000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560087192_IMG_1730.webp,MATES,1,false,2026-08-01 04:54:48.374787+00,"Camionero de calabaza,virola de acero y cuero liso negro",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560087641_IMG_1731.webp""]",CAMIONEROS,0,20000,false
8bbd487f-170f-4887-8d28-fd6b5ec61a2a,Bombillon,36000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241747263_IMG_2176.jpeg,BOMBILLONES,1,false,2026-08-09 02:15:52.084116+00,De alpaca y bronce,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241749694_IMG_2175.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241750450_IMG_2174.jpeg""]",,0,28800,false
90691db4-c9e6-47c4-9f0d-4389ffdbd217,Caja de presentación,12000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786319146714_IMG_1783.jpeg,ACCESORIOS,2,false,2026-08-09 23:45:51.905916+00,"Caja de presentación para tu mate y bombilla, ideal regalo",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786319149573_IMG_1785.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786319150490_IMG_1784.jpeg""]",,0,9600,false
90953be0-ceda-4a26-b03c-0626b941f5d1,Imperial Premium,53000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785376787669_IMG_1724.webp,MATES,1,false,2026-07-30 01:59:49.981943+00,"Imperial premium de calabaza,virola y base de alpaca con pelotitas de bronce, cuero repujado borravino",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1725.webp""]",IMPERIALES,0,42500,false
90b1978e-5901-4a38-80e7-47765be7877b,Imperial croco,44000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560943369_IMG_0761.webp,MATES,1,false,2026-08-01 05:09:05.518298+00,"Imperial de calabaza,virola de alpaca y cuero croco negro",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785560944626_IMG_0760.webp""]",IMPERIALES,0,35000,false
92d13da3-4095-4d60-afa9-7cf167c72059,Bombillon,34500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241855555_IMG_2164.jpeg,BOMBILLONES,1,false,2026-08-09 02:17:38.785677+00,De alpaca y bronce,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241857407_IMG_2163.jpeg""]",ALPACA,0,27500,false
95545df0-4fe5-4055-b3c5-2f6a6abccd28,Torpedo gajo borravino,51000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785376437241_IMG_1707.webp,MATES,1,false,2026-07-30 01:53:59.88437+00,"Torpedo de calabaza, virola de alpaca , base de alpaca y cuero gajo borravino",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1709.webp"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1708.webp""]",TORPEDOS,0,41000,false
9bff1e0c-2bc8-48b5-a164-f0a1f8bbf7b4,Torpedo Premium,56000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559611225_IMG_1685.webp,Mates,1,false,2026-08-01 04:46:53.351221+00,"Torpedo premium de calabaza,virola cincelada y base de alpaca con anillo de bronce,cuero repujado marron",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559612572_IMG_1688.webp""]",Torpedos,0,44800,false
9e1c8cf5-c18e-4b73-a474-0d7872ac699e,Imperial Pampa AFA,15900,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707295421_IMG_1822.webp,Mates,1,true,2026-08-02 21:48:17.909191+00,Imperial Pampa de PVC reforzado,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707296363_IMG_1823.webp""]",Imperiales,0,,false
a30c44b7-5f0b-4122-b155-fbbd74285e08,Reí verde Premium x500gr,9300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785260672864_IMG_0772.webp,YERBAS,3,false,2026-07-28 17:44:36.738085+00,,false,[],REI VERDE,0,7450,false
a3f16a3e-7cd8-4f8d-a59f-90cc9e83b96f,Imperial Amaderado,42600,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785274027024_IMG_0720.webp,MATES,1,false,2026-07-28 21:27:10.821249+00,"Imperial de calabaza,virola de alpaca y cuero amaderado",true,[],IMPERIALES,0,37280,false
a633302a-8832-431c-a1b6-95d7751afb11,Canasta eco cuero,19300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786237644238_IMG_2193.jpeg,CANASTAS,2,false,2026-08-09 01:07:28.531184+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786237646399_IMG_2195.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786237647220_IMG_2196.jpeg""]",ECOCUERO,0,15450,false
a7cc56a5-f82b-4dc2-82d2-18ac0f7018d3,Canasta de cuero,42500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236961298_IMG_2217.jpeg,CANASTAS,1,false,2026-08-09 00:56:05.820055+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236963570_IMG_2218.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236964402_IMG_2219.jpeg""]",CUERO,0,34100,false
abc34348-ab94-44fd-86eb-d04357971d1a,Imperial algarrobo,28000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786315274599_IMG_2132.jpeg,MATES,2,false,2026-08-09 22:41:18.17493+00,"Imperial de algarrobo, virola de alpaca",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786315276708_IMG_2133.jpeg""]",ALGARROBOS,0,22400,false
